Timestamp,Timestamp_AEST,A0-A1_mV,A2-A3_mV
1744708807.9955292,2025-04-15 19:20:07,272.422,81.516
1744708810.0442376,2025-04-15 19:20:10,271.922,81.594
1744708812.0931458,2025-04-15 19:20:12,271.422,81.672
1744708814.1441991,2025-04-15 19:20:14,271.047,81.75
1744708816.193091,2025-04-15 19:20:16,270.219,81.828
1744708818.2418978,2025-04-15 19:20:18,269.625,81.891
1744708820.2920704,2025-04-15 19:20:20,269.141,81.969
1744708822.3406174,2025-04-15 19:20:22,268.656,82.078
1744708824.3893213,2025-04-15 19:20:24,268.141,82.125
1744708826.440717,2025-04-15 19:20:26,267.531,82.156
1744708828.4894085,2025-04-15 19:20:28,267.375,82.219
1744708830.5382054,2025-04-15 19:20:30,267.094,82.281
1744708832.5907254,2025-04-15 19:20:32,266.781,82.344
1744708834.6395574,2025-04-15 19:20:34,266.438,82.422
1744708836.691437,2025-04-15 19:20:36,266.016,82.484
1744708838.7401562,2025-04-15 19:20:38,265.547,82.547
1744708840.7891743,2025-04-15 19:20:40,265.172,82.625
1744708842.8408022,2025-04-15 19:20:42,264.688,82.703
1744708844.8891847,2025-04-15 19:20:44,264.031,82.75
1744708846.938079,2025-04-15 19:20:46,263.25,82.828
1744708848.988031,2025-04-15 19:20:48,262.828,82.922
1744708851.0356452,2025-04-15 19:20:51,262.547,83.109
1744708853.0843725,2025-04-15 19:20:53,262.031,83.188
1744708855.134432,2025-04-15 19:20:55,261.625,83.25
1744708857.183326,2025-04-15 19:20:57,261.266,83.328
1744708859.2321405,2025-04-15 19:20:59,260.969,83.422
1744708861.2834785,2025-04-15 19:21:01,260.5,83.5
1744708863.3322856,2025-04-15 19:21:03,260.203,83.594
1744708865.3811877,2025-04-15 19:21:05,259.828,83.656
1744708867.4335437,2025-04-15 19:21:07,259.312,83.719
1744708869.4826345,2025-04-15 19:21:09,258.797,83.797
1744708871.5315404,2025-04-15 19:21:11,258.25,83.859
1744708873.5836082,2025-04-15 19:21:13,257.625,83.938
1744708875.6322386,2025-04-15 19:21:15,257.188,84.016
1744708877.681234,2025-04-15 19:21:17,256.703,84.109
1744708879.7301626,2025-04-15 19:21:19,256.078,84.172
1744708881.778966,2025-04-15 19:21:21,255.422,84.25
1744708883.8277657,2025-04-15 19:21:23,254.75,84.344
1744708885.8764458,2025-04-15 19:21:25,253.969,84.406
1744708887.9251833,2025-04-15 19:21:27,252.812,84.469
1744708889.9743302,2025-04-15 19:21:29,251.656,84.547
1744708892.0232708,2025-04-15 19:21:32,250.766,84.625
1744708894.072049,2025-04-15 19:21:34,249.906,84.703
1744708896.1223037,2025-04-15 19:21:36,249.234,84.766
1744708898.1701932,2025-04-15 19:21:38,248.375,84.812
1744708900.2187583,2025-04-15 19:21:40,247.516,84.875
1744708902.2700157,2025-04-15 19:21:42,246.578,84.938
1744708904.3179553,2025-04-15 19:21:44,245.656,85.0
1744708906.3666418,2025-04-15 19:21:46,244.656,85.062
1744708908.4182084,2025-04-15 19:21:48,243.781,85.109
1744708910.4670231,2025-04-15 19:21:50,242.875,85.141
1744708912.5162787,2025-04-15 19:21:52,242.062,85.141
1744708914.565147,2025-04-15 19:21:54,241.266,85.203
1744708916.614207,2025-04-15 19:21:56,240.328,85.312
1744708918.662212,2025-04-15 19:21:58,239.406,85.391
1744708920.7109785,2025-04-15 19:22:00,238.359,85.469
1744708922.7596164,2025-04-15 19:22:02,237.297,85.516
1744708924.8085024,2025-04-15 19:22:04,236.188,85.594
1744708926.8574073,2025-04-15 19:22:06,234.984,85.625
1744708928.9062617,2025-04-15 19:22:08,233.734,85.672
1744708930.956223,2025-04-15 19:22:10,232.547,85.719
1744708933.0041866,2025-04-15 19:22:13,231.312,85.734
1744708935.0528781,2025-04-15 19:22:15,230.094,85.766
1744708937.1043003,2025-04-15 19:22:17,228.922,85.797
1744708939.1533206,2025-04-15 19:22:19,227.562,85.844
1744708941.2021785,2025-04-15 19:22:21,226.172,85.953
1744708943.2542381,2025-04-15 19:22:23,224.859,86.031
1744708945.303069,2025-04-15 19:22:25,223.484,86.156
1744708947.3516629,2025-04-15 19:22:27,222.031,86.188
1744708949.403429,2025-04-15 19:22:29,220.547,86.281
1744708951.4521542,2025-04-15 19:22:31,218.938,86.312
1744708953.501006,2025-04-15 19:22:33,217.219,86.359
1744708955.5498345,2025-04-15 19:22:35,215.375,86.453
1744708957.5984628,2025-04-15 19:22:37,213.438,86.516
1744708959.6476297,2025-04-15 19:22:39,211.328,86.578
1744708961.6962624,2025-04-15 19:22:41,209.141,86.625
1744708963.74512,2025-04-15 19:22:43,206.734,86.688
1744708965.794113,2025-04-15 19:22:45,204.062,86.719
1744708967.843014,2025-04-15 19:22:47,201.125,86.766
1744708969.8916326,2025-04-15 19:22:49,197.672,86.844
1744708971.9416575,2025-04-15 19:22:51,193.734,86.891
1744708973.9903982,2025-04-15 19:22:53,188.953,86.953
1744708976.0391128,2025-04-15 19:22:56,183.016,87.0
1744708978.090448,2025-04-15 19:22:58,175.516,87.109
1744708980.139284,2025-04-15 19:23:00,166.031,87.016
1744708982.187942,2025-04-15 19:23:02,154.844,87.078
1744708984.2398512,2025-04-15 19:23:04,143.234,87.156
1744708986.2885153,2025-04-15 19:23:06,132.938,87.188
1744708988.337298,2025-04-15 19:23:08,125.047,87.203
1744708990.389188,2025-04-15 19:23:10,119.891,87.328
1744708992.4377205,2025-04-15 19:23:12,116.984,87.406
1744708994.4865854,2025-04-15 19:23:14,115.984,87.469
1744708996.5356872,2025-04-15 19:23:16,116.297,87.516
1744708998.5843387,2025-04-15 19:23:18,117.641,87.578
1744709000.633339,2025-04-15 19:23:20,119.641,87.609
1744709002.6821752,2025-04-15 19:23:22,122.078,87.656
1744709004.730915,2025-04-15 19:23:24,124.891,87.688
1744709006.7789958,2025-04-15 19:23:26,127.984,87.719
1744709008.827823,2025-04-15 19:23:28,131.203,87.766
1744709010.876479,2025-04-15 19:23:30,134.609,87.828
1744709012.9263372,2025-04-15 19:23:32,138.047,87.906
1744709014.974196,2025-04-15 19:23:34,141.562,87.969
1744709017.0230992,2025-04-15 19:23:37,145.125,88.016
1744709019.0746403,2025-04-15 19:23:39,148.656,88.062
1744709021.1233497,2025-04-15 19:23:41,152.203,88.109
1744709023.1721115,2025-04-15 19:23:43,155.703,88.141
1744709025.2241743,2025-04-15 19:23:45,159.203,88.172
1744709027.2728229,2025-04-15 19:23:47,162.688,88.234
1744709029.3214953,2025-04-15 19:23:49,166.125,88.297
1744709031.373283,2025-04-15 19:23:51,169.547,88.328
1744709033.4222136,2025-04-15 19:23:53,172.938,88.359
1744709035.471197,2025-04-15 19:23:55,176.297,88.406
